Province,Date,Year,Month,Month_Name,Period,Latitude,Longitude,HargaPangan_Bawang_Merah,HargaPangan_Bawang_Merah_Ukuran_Sedang,HargaPangan_Bawang_Putih,HargaPangan_Bawang_Putih_Ukuran_Sedang,HargaPangan_Beras,HargaPangan_Beras_Kualitas_Bawah_I,HargaPangan_Beras_Kualitas_Bawah_II,HargaPangan_Beras_Kualitas_Medium_I,HargaPangan_Beras_Kualitas_Medium_II,HargaPangan_Beras_Kualitas_Super_I,HargaPangan_Beras_Kualitas_Super_II,HargaPangan_Cabai_Merah,HargaPangan_Cabai_Merah_Besar,HargaPangan_Cabai_Merah_Keriting_,HargaPangan_Cabai_Rawit,HargaPangan_Cabai_Rawit_Hijau,HargaPangan_Cabai_Rawit_Merah,HargaPangan_Daging_Ayam,HargaPangan_Daging_Ayam_Ras_Segar,HargaPangan_Daging_Sapi,HargaPangan_Daging_Sapi_Kualitas_1,HargaPangan_Daging_Sapi_Kualitas_2,HargaPangan_Gula_Pasir,HargaPangan_Gula_Pasir_Kualitas_Premium,HargaPangan_Gula_Pasir_Lokal,HargaPangan_Minyak_Goreng,HargaPangan_Minyak_Goreng_Curah,HargaPangan_Minyak_Goreng_Kemasan_Bermerk_1,HargaPangan_Minyak_Goreng_Kemasan_Bermerk_2,HargaPangan_Telur_Ayam,HargaPangan_Telur_Ayam_Ras_Segar,IHK,Inflasi_MoM,Inflasi_YoY,SEKDA_Kredit_UMKM,SEKDA_Pinjaman_yang_diberikan,SEKDA_Simpanan,SEKDA__Giro,SEKDA__Investasi,SEKDA__Kecil,SEKDA__Konsumsi,SEKDA__Menengah,SEKDA__Mikro,SEKDA__Modal_Kerja,SEKDA__Simpanan_Berjangka,SEKDA__Tabungan
KEPULAUAN BANGKA BELITUNG,2025-07-01,2025,7,July,2025-07,,,46750.0,46750.0,38000.0,38000.0,15250.0,13150.0,14650.0,15700.0,15900.0,15800.0,15950.0,45650.0,42750.0,45650.0,56250.0,56250.0,56250.0,35000.0,35000.0,133450.0,141250.0,125650.0,18450.0,18750.0,18100.0,19250.0,18500.0,20250.0,18200.0,32900.0,32900.0,104.98,-0.1,0.99,7269673.0,25661475.0,27585983.0,5514842.0,5767888.0,2642465.0,10088142.0,1031020.0,3596188.0,9805445.0,7649211.0,14421930.0
KEPULAUAN BANGKA BELITUNG,2025-07-01,2025,7,July,2025-07,,,50650.0,50650.0,36900.0,36900.0,15250.0,13150.0,14650.0,15700.0,15900.0,15850.0,15950.0,47750.0,42750.0,47750.0,69550.0,56900.0,82150.0,39000.0,39000.0,133450.0,141250.0,125650.0,18450.0,18750.0,18100.0,19250.0,18500.0,20250.0,18200.0,32900.0,32900.0,105.66,0.65,2.05,7269673.0,25661475.0,27585983.0,5514842.0,5767888.0,2642465.0,10088142.0,1031020.0,3596188.0,9805445.0,7649211.0,14421930.0
KEPULAUAN BANGKA BELITUNG,2025-08-01,2025,8,August,2025-08,,,59650.0,59650.0,38000.0,38000.0,15400.0,13150.0,15400.0,15850.0,15950.0,16000.0,16000.0,46500.0,43225.0,46500.0,62100.0,61650.0,62500.0,39400.0,39400.0,133450.0,141250.0,125650.0,18450.0,18750.0,18100.0,19200.0,18700.0,20350.0,18100.0,32850.0,32850.0,105.17,-0.46,1.34,7269673.0,25661475.0,27585983.0,5514842.0,5767888.0,2642465.0,10088142.0,1031020.0,3596188.0,9805445.0,7649211.0,14421930.0
KEPULAUAN RIAU,2024-01-01,2024,1,January,2024-01,,,41950.0,41950.0,35100.0,35100.0,14300.0,13300.0,13250.0,14400.0,14300.0,15650.0,14900.0,60750.0,56675.0,60750.0,50200.0,50200.0,72375.0,37700.0,37700.0,99250.0,100250.0,85000.0,17600.0,19150.0,17150.0,16150.0,14000.0,18650.0,15750.0,27600.0,27600.0,105.69,0.51,3.38,12604165.0,74618276.0,88992213.0,28123461.0,24327107.0,4892022.0,26487827.0,4289761.0,3422382.0,23803342.0,25178321.0,35690431.0
KEPULAUAN RIAU,2024-02-01,2024,2,February,2024-02,,,35500.0,35500.0,33750.0,33750.0,14300.0,13300.0,13250.0,14400.0,14300.0,15650.0,14900.0,56550.0,63300.0,56550.0,52200.0,52200.0,45000.0,39450.0,39450.0,99250.0,100250.0,85000.0,16250.0,17500.0,15900.0,16300.0,14000.0,18700.0,16200.0,27650.0,27650.0,105.46,-0.22,2.65,12793043.0,75004013.0,91287474.0,29931801.0,24251492.0,4934141.0,26656861.0,4433683.0,3425220.0,24095660.0,25432424.0,35923248.0
KEPULAUAN RIAU,2024-03-01,2024,3,March,2024-03,,,32900.0,32900.0,33350.0,33350.0,14550.0,13450.0,13300.0,14550.0,14500.0,16000.0,15350.0,90450.0,73050.0,90450.0,51350.0,51350.0,67300.0,38950.0,38950.0,99250.0,100250.0,85000.0,16250.0,17500.0,15900.0,16300.0,14000.0,18600.0,16300.0,29600.0,29600.0,105.94,0.46,3.37,13238743.0,75456283.0,92311819.0,29862485.0,24574180.0,4941855.0,27013282.0,4843301.0,3453587.0,23868821.0,25848704.0,36600629.0
KEPULAUAN RIAU,2024-04-01,2024,4,April,2024-04,,,31800.0,31800.0,37100.0,37100.0,14600.0,13500.0,13400.0,14700.0,14600.0,16000.0,15350.0,53550.0,49925.0,53550.0,49750.0,49750.0,50525.0,37950.0,37950.0,100750.0,101750.0,85000.0,16300.0,17600.0,15900.0,16400.0,14000.0,18500.0,16700.0,31200.0,31200.0,106.0,0.06,3.04,13084858.0,76300457.0,93583966.0,30537111.0,24765036.0,4901109.0,27238119.0,4748633.0,3435115.0,24297303.0,25998435.0,37048420.0
KEPULAUAN RIAU,2024-05-01,2024,5,May,2024-05,,,36700.0,36700.0,37500.0,37500.0,14650.0,13500.0,13400.0,14700.0,14650.0,16050.0,15450.0,66200.0,53575.0,66200.0,55150.0,55150.0,52300.0,35650.0,35650.0,99500.0,100500.0,85000.0,16650.0,17850.0,16200.0,16500.0,14000.0,18600.0,16850.0,29600.0,29600.0,106.39,0.37,3.67,13401521.0,76918989.0,93386450.0,29408131.0,24937503.0,4968275.0,27467583.0,4960535.0,3472711.0,24513903.0,26394222.0,37584096.0
KEPULAUAN RIAU,2024-06-01,2024,6,June,2024-06,,,37750.0,37750.0,36500.0,36500.0,14700.0,13600.0,13600.0,14700.0,14650.0,16200.0,15600.0,66100.0,52950.0,66100.0,51750.0,51750.0,48525.0,41750.0,41750.0,99500.0,100500.0,85000.0,16950.0,18150.0,16500.0,17000.0,14700.0,18900.0,17400.0,29900.0,29900.0,106.69,0.28,3.54,13724621.0,76628078.0,95271080.0,31392916.0,24564014.0,5120212.0,27530153.0,5060934.0,3543474.0,24533911.0,25506402.0,38371762.0
KEPULAUAN RIAU,2024-07-01,2024,7,July,2024-07,,,42150.0,42150.0,35950.0,35950.0,14700.0,13600.0,13600.0,14700.0,14650.0,16200.0,15600.0,57700.0,49625.0,57700.0,63850.0,63850.0,49500.0,38950.0,38950.0,99500.0,100500.0,85000.0,16600.0,18100.0,16200.0,17100.0,15000.0,18950.0,17400.0,30250.0,30250.0,106.21,-0.45,2.81,13860734.0,77898450.0,96392578.0,31408269.0,25368681.0,5133154.0,28160342.0,5156810.0,3570769.0,24369426.0,26355387.0,38628923.0
KEPULAUAN RIAU,2024-08-01,2024,8,August,2024-08,,,37250.0,37250.0,34950.0,34950.0,14950.0,13650.0,13700.0,15150.0,14900.0,16650.0,15750.0,52500.0,43675.0,52500.0,66750.0,66750.0,73075.0,37850.0,37850.0,99200.0,100000.0,85000.0,16050.0,18250.0,15300.0,17050.0,15000.0,18750.0,17350.0,29000.0,29000.0,106.17,-0.04,2.64,13915431.0,77930046.0,96955975.0,31469319.0,25215453.0,5136549.0,28476484.0,5224441.0,3554441.0,24238109.0,27048157.0,38438498.0
KEPULAUAN RIAU,2024-09-01,2024,9,September,2024-09,,,36000.0,36000.0,34500.0,34500.0,15000.0,13750.0,13650.0,15150.0,14900.0,16700.0,15900.0,48450.0,41125.0,48450.0,48700.0,48700.0,52125.0,37950.0,37950.0,99200.0,100000.0,85000.0,16100.0,18250.0,15400.0,17750.0,16700.0,19100.0,17500.0,29750.0,29750.0,106.32,0.14,2.53,14315379.0,78496049.0,98603211.0,32510090.0,25374644.0,5381252.0,28779505.0,5358267.0,3575860.0,24341900.0,27156607.0,38936514.0
KEPULAUAN RIAU,2024-10-01,2024,10,October,2024-10,,,36200.0,36200.0,34750.0,34750.0,14950.0,13750.0,13650.0,14900.0,14900.0,16600.0,15900.0,38450.0,32550.0,38450.0,41750.0,41750.0,49500.0,39150.0,39150.0,99200.0,100000.0,85000.0,16200.0,18500.0,15450.0,17850.0,16950.0,19100.0,17450.0,29700.0,29700.0,106.38,0.06,2.31,14339621.0,80539857.0,100713947.0,32866753.0,26864867.0,5388747.0,29176953.0,5349544.0,3601330.0,24498037.0,28218057.0,39629138.0
KEPULAUAN RIAU,2024-11-01,2024,11,November,2024-11,,,38250.0,38250.0,34750.0,34750.0,15000.0,13750.0,13650.0,14900.0,14900.0,16700.0,15900.0,41750.0,32350.0,41750.0,38700.0,38700.0,45625.0,38350.0,38350.0,99200.0,100000.0,85000.0,15950.0,18500.0,15200.0,17850.0,16950.0,19100.0,17450.0,29000.0,29000.0,106.63,0.24,1.89,14459272.0,77100379.0,95665451.0,32633428.0,25928435.0,5337117.0,28114867.0,5462372.0,3659783.0,23057077.0,24026141.0,39005882.0
KEPULAUAN RIAU,2024-12-01,2024,12,December,2024-12,,,49100.0,49100.0,36450.0,36450.0,14900.0,13650.0,13550.0,14800.0,14800.0,16700.0,15900.0,43600.0,35275.0,43600.0,43100.0,43100.0,39600.0,38100.0,38100.0,99200.0,100000.0,85000.0,16600.0,18500.0,15950.0,18400.0,18000.0,19250.0,17950.0,28950.0,28950.0,107.35,0.68,2.09,14844085.0,84054603.0,101610789.0,33254475.0,27067000.0,5436394.0,29610493.0,5614632.0,3793059.0,27377110.0,28657651.0,39698663.0
KEPULAUAN RIAU,2025-01-01,2025,1,January,2025-01,,,44750.0,44750.0,36700.0,36700.0,15150.0,13850.0,13700.0,15300.0,15050.0,16900.0,16150.0,71500.0,56875.0,71500.0,72200.0,72200.0,63500.0,40450.0,40450.0,99200.0,100000.0,85000.0,16300.0,18500.0,15550.0,18800.0,18200.0,19650.0,18500.0,31250.0,31250.0,107.81,0.43,2.01,14739349.0,82489644.0,100958747.0,34844274.0,27409042.0,5305608.0,28534255.0,5672652.0,3761089.0,26546347.0,26216852.0,39897621.0
KEPULAUAN RIAU,2025-02-01,2025,2,February,2025-02,,,34000.0,34000.0,35450.0,35450.0,15200.0,13950.0,13600.0,15450.0,15200.0,16900.0,16150.0,86100.0,60550.0,86100.0,96250.0,96250.0,65725.0,36350.0,36350.0,99200.0,100000.0,85000.0,16050.0,18500.0,15150.0,19000.0,18200.0,19950.0,18850.0,30350.0,30350.0,107.66,-0.14,2.09,14989449.0,85495720.0,105782242.0,35659806.0,28198381.0,5418411.0,29907548.0,5797076.0,3773962.0,27389791.0,29063952.0,41058484.0
KEPULAUAN RIAU,2025-03-01,2025,3,March,2025-03,,,39100.0,39100.0,35500.0,35500.0,15200.0,13950.0,13600.0,15450.0,15200.0,16900.0,16150.0,71950.0,62150.0,71950.0,63800.0,63800.0,104900.0,38200.0,38200.0,100250.0,100400.0,90000.0,17150.0,18500.0,16550.0,19050.0,18450.0,19950.0,18850.0,30400.0,30400.0,108.07,0.38,2.01,15509059.0,89648414.0,102171635.0,30859934.0,31835628.0,5707452.0,30226529.0,6026690.0,3774918.0,27586257.0,29552021.0,41759680.0
KEPULAUAN RIAU,2025-04-01,2025,4,April,2025-04,,,40600.0,40600.0,35750.0,35750.0,15100.0,13600.0,13550.0,15450.0,15200.0,16900.0,16150.0,62700.0,59375.0,62700.0,66950.0,66950.0,93375.0,39450.0,39450.0,100700.0,101000.0,90000.0,17100.0,19350.0,16250.0,19100.0,18550.0,19950.0,18850.0,31000.0,31000.0,108.71,0.59,2.56,15764856.0,90226223.0,105365731.0,33572518.0,31510637.0,5819699.0,30291540.0,6159191.0,3785966.0,28424045.0,29917432.0,41875780.0
KEPULAUAN RIAU,2025-05-01,2025,5,May,2025-05,,,35750.0,35750.0,34500.0,34500.0,15150.0,13500.0,13600.0,15550.0,15300.0,16900.0,16050.0,68100.0,49650.0,68100.0,42700.0,42700.0,61775.0,38500.0,38500.0,95700.0,96000.0,90000.0,16700.0,18650.0,16000.0,19300.0,18200.0,19950.0,19750.0,29650.0,29650.0,108.23,-0.44,1.73,15791843.0,90276627.0,104905723.0,33064238.0,31915752.0,5930419.0,30549074.0,6019978.0,3841446.0,27811801.0,31026391.0,40815094.0
KEPULAUAN RIAU,2025-06-01,2025,6,June,2025-06,,,35000.0,35000.0,32400.0,32400.0,15100.0,13600.0,13550.0,15450.0,15200.0,16900.0,16150.0,44500.0,44825.0,44500.0,43850.0,43850.0,47400.0,38450.0,38450.0,100250.0,100400.0,90000.0,15800.0,18650.0,14750.0,19000.0,18050.0,20050.0,18850.0,28750.0,28750.0,108.1,-0.12,1.32,16084248.0,90670034.0,108073901.0,35283824.0,32405750.0,6075371.0,30587546.0,6200655.0,3808222.0,27676738.0,30517336.0,42272742.0
KEPULAUAN RIAU,2025-07-01,2025,7,July,2025-07,,,35000.0,35000.0,33400.0,33400.0,15100.0,13600.0,13550.0,15450.0,15200.0,16900.0,16150.0,40700.0,42750.0,40700.0,49450.0,49450.0,65625.0,36900.0,36900.0,100450.0,100650.0,90000.0,15800.0,18650.0,14750.0,19050.0,18050.0,20050.0,19000.0,31600.0,31600.0,108.3,0.19,1.97,15781034.0,93124461.0,110771675.0,35422538.0,34075340.0,5997439.0,31098688.0,6030361.0,3753234.0,27950433.0,31873811.0,43475326.0
KEPULAUAN RIAU,2025-08-01,2025,8,August,2025-08,,,52450.0,52450.0,33250.0,33250.0,15200.0,13850.0,13550.0,15500.0,15250.0,16900.0,16150.0,41600.0,43225.0,41600.0,54200.0,54200.0,51900.0,38200.0,38200.0,115850.0,116250.0,110000.0,15650.0,18650.0,14600.0,19000.0,17950.0,20050.0,19000.0,31600.0,31600.0,108.5,0.18,2.19,15781034.0,93124461.0,110771675.0,35422538.0,34075340.0,5997439.0,31098688.0,6030361.0,3753234.0,27950433.0,31873811.0,43475326.0
LAMPUNG,2024-01-01,2024,1,January,2024-01,,,27000.0,27000.0,35400.0,35400.0,13950.0,13400.0,13850.0,13450.0,13750.0,14900.0,14100.0,62700.0,76400.0,58400.0,41500.0,39400.0,43650.0,31150.0,31150.0,129400.0,131250.0,127500.0,16750.0,16500.0,16950.0,17200.0,15700.0,19350.0,16600.0,26200.0,26200.0,106.55,-0.19,3.28,30591525.0,92838496.0,62769929.0,9289139.0,17764613.0,8586118.0,33253849.0,4810073.0,17195333.0,41820034.0,19442402.0,34038388.0
LAMPUNG,2024-02-01,2024,2,February,2024-02,,,27000.0,27000.0,35400.0,35400.0,13950.0,13400.0,13850.0,13450.0,13750.0,14900.0,14100.0,62700.0,76400.0,58400.0,41500.0,39400.0,43650.0,31150.0,31150.0,129400.0,131250.0,127500.0,16750.0,16500.0,16950.0,17200.0,15700.0,19350.0,16600.0,26200.0,26200.0,106.97,0.39,3.28,30699028.0,92684313.0,63120114.0,10075860.0,17915525.0,8714542.0,33463416.0,4788438.0,17196048.0,41305371.0,19444008.0,33600246.0
LAMPUNG,2024-03-01,2024,3,March,2024-03,,,29500.0,29500.0,35900.0,35900.0,14800.0,14150.0,15200.0,14400.0,14550.0,15650.0,15000.0,78450.0,95150.0,73650.0,59950.0,50000.0,69900.0,33850.0,33850.0,129400.0,131250.0,127500.0,16750.0,16600.0,16900.0,17550.0,15850.0,19900.0,16950.0,29350.0,29350.0,107.35,0.36,3.45,30945329.0,93798334.0,63452652.0,10034395.0,17831139.0,8831421.0,34135835.0,4811790.0,17302118.0,41831361.0,19396252.0,34022005.0
LAMPUNG,2024-04-01,2024,4,April,2024-04,,,29900.0,29900.0,41000.0,41000.0,14900.0,14300.0,14600.0,14800.0,15100.0,15350.0,15350.0,36450.0,51000.0,31900.0,37300.0,38900.0,35650.0,34050.0,34050.0,135000.0,136900.0,133150.0,17300.0,17450.0,17150.0,17950.0,16900.0,19800.0,17200.0,29000.0,29000.0,107.34,-0.01,3.29,31580472.0,94167660.0,63978954.0,9611694.0,17713782.0,8841588.0,34273432.0,5480831.0,17258053.0,42180446.0,19169585.0,35197675.0
LAMPUNG,2024-05-01,2024,5,May,2024-05,,,54150.0,54150.0,42250.0,42250.0,14100.0,13450.0,12650.0,14450.0,14350.0,15050.0,14850.0,45900.0,61900.0,41500.0,34950.0,33000.0,36900.0,31600.0,31600.0,132500.0,134400.0,130650.0,18300.0,18400.0,18150.0,17900.0,17100.0,19300.0,17350.0,28650.0,28650.0,107.43,0.08,3.09,31578271.0,94685527.0,64126895.0,9677131.0,17884839.0,8904773.0,34550298.0,5357559.0,17315939.0,42250389.0,19162245.0,35287520.0
LAMPUNG,2024-06-01,2024,6,June,2024-06,,,38000.0,38000.0,39500.0,39500.0,13950.0,13250.0,12300.0,14300.0,14150.0,14850.0,14700.0,48100.0,62150.0,44000.0,35550.0,35650.0,35400.0,31200.0,31200.0,130000.0,131900.0,128150.0,17850.0,18150.0,17600.0,17700.0,16950.0,19200.0,16900.0,28650.0,28650.0,107.31,-0.11,2.84,31748438.0,95298255.0,65858586.0,10669884.0,17723897.0,9007248.0,34777869.0,5544640.0,17196550.0,42796489.0,18985323.0,36203379.0
LAMPUNG,2024-07-01,2024,7,July,2024-07,,,30900.0,30900.0,38650.0,38650.0,13950.0,13300.0,12350.0,14350.0,14200.0,14900.0,14600.0,39500.0,55650.0,35650.0,40450.0,43500.0,37400.0,32950.0,32950.0,130650.0,132500.0,128750.0,17850.0,18150.0,17500.0,17500.0,16700.0,18900.0,16950.0,28950.0,28950.0,107.14,-0.16,2.55,31827631.0,96948650.0,65978852.0,9897766.0,17400183.0,9119999.0,35134939.0,5538428.0,17169203.0,44413528.0,19095603.0,36985483.0
LAMPUNG,2024-08-01,2024,8,August,2024-08,,,22500.0,22500.0,38400.0,38400.0,14200.0,13500.0,13150.0,14450.0,14250.0,15000.0,14750.0,42900.0,52500.0,40150.0,65650.0,59400.0,71900.0,29200.0,29200.0,130650.0,132500.0,128750.0,18000.0,18200.0,17750.0,17750.0,17000.0,19150.0,17100.0,28150.0,28150.0,107.21,0.07,2.33,31892603.0,98190598.0,66531287.0,10074937.0,17433910.0,9277992.0,35474062.0,5393152.0,17221459.0,45282626.0,19240387.0,37215964.0
LAMPUNG,2024-09-01,2024,9,September,2024-09,,,21000.0,21000.0,38400.0,38400.0,14300.0,13650.0,13200.0,14550.0,14450.0,15150.0,14800.0,31250.0,44000.0,27750.0,40650.0,43750.0,37500.0,30050.0,30050.0,130650.0,132500.0,128750.0,17800.0,18200.0,17400.0,17700.0,16750.0,19250.0,17100.0,25950.0,25950.0,107.26,0.05,2.16,32316807.0,102080197.0,67376432.0,10637852.0,17353467.0,9463232.0,35890983.0,5694578.0,17158996.0,48835746.0,19039529.0,37699051.0
LAMPUNG,2024-10-01,2024,10,October,2024-10,,,24500.0,24500.0,38650.0,38650.0,14400.0,13850.0,13350.0,14650.0,14500.0,15150.0,14850.0,25650.0,41400.0,21150.0,39450.0,41250.0,37650.0,29050.0,29050.0,130650.0,132500.0,128750.0,17900.0,18200.0,17600.0,17800.0,17100.0,19150.0,17100.0,26650.0,26650.0,107.47,0.2,1.94,31697521.0,102005783.0,68248195.0,11289660.0,16548297.0,9642266.0,36303937.0,5046847.0,17008408.0,49153550.0,18763869.0,38194666.0
LAMPUNG,2024-11-01,2024,11,November,2024-11,,,28250.0,28250.0,38400.0,38400.0,14500.0,14100.0,13350.0,14750.0,14500.0,15300.0,15050.0,26250.0,42250.0,21000.0,38500.0,39250.0,37750.0,32800.0,32800.0,130650.0,132500.0,128750.0,17950.0,18200.0,17700.0,18050.0,17450.0,19400.0,17350.0,26950.0,26950.0,107.92,0.42,1.5,31819448.0,101851255.0,67665257.0,10762861.0,16709287.0,9712544.0,36449659.0,5024363.0,17082542.0,48692309.0,18157384.0,38745012.0
LAMPUNG,2024-12-01,2024,12,December,2024-12,,,35000.0,35000.0,40500.0,40500.0,14500.0,14050.0,13350.0,14750.0,14500.0,15300.0,15050.0,26250.0,39000.0,22250.0,27950.0,28000.0,27900.0,31450.0,31450.0,130650.0,132500.0,128750.0,17900.0,18200.0,17600.0,19050.0,18050.0,20900.0,18200.0,26650.0,26650.0,108.43,0.47,1.57,32124278.0,101735839.0,67117562.0,8776614.0,16931221.0,9923488.0,36770246.0,5140534.0,17060256.0,48034372.0,18860797.0,39480151.0
LAMPUNG,2025-01-01,2025,1,January,2025-01,,,35750.0,35750.0,42250.0,42250.0,14550.0,14100.0,13350.0,14750.0,14500.0,15300.0,15150.0,63100.0,70500.0,60900.0,57200.0,50600.0,63750.0,32750.0,32750.0,130650.0,132500.0,128750.0,18000.0,18350.0,17700.0,20150.0,19000.0,22200.0,19150.0,29250.0,29250.0,107.66,-0.71,1.04,31970197.0,99965142.0,67323463.0,10593405.0,16761852.0,10024431.0,36465495.0,4991821.0,16953946.0,46737795.0,18316698.0,38413360.0
LAMPUNG,2025-02-01,2025,2,February,2025-02,,,30900.0,30900.0,40250.0,40250.0,14500.0,13950.0,13450.0,14750.0,14500.0,15300.0,15050.0,64050.0,68250.0,62900.0,71900.0,73150.0,70650.0,30400.0,30400.0,130650.0,132500.0,128750.0,18600.0,18950.0,18200.0,20350.0,19000.0,22350.0,19650.0,26950.0,26950.0,106.95,-0.66,-0.02,32113304.0,102587051.0,68306439.0,10812689.0,16886781.0,10109806.0,37417841.0,5036658.0,16966840.0,48282428.0,18992932.0,38500818.0
LAMPUNG,2025-03-01,2025,3,March,2025-03,,,36900.0,36900.0,42500.0,42500.0,14550.0,13950.0,13550.0,14750.0,14600.0,15200.0,15100.0,62900.0,68500.0,61650.0,75100.0,66400.0,83750.0,31700.0,31700.0,133150.0,135000.0,131250.0,18550.0,18950.0,18100.0,20200.0,19200.0,22650.0,18850.0,29000.0,29000.0,109.05,1.96,1.58,32143971.0,102456188.0,69684074.0,10337203.0,16920829.0,10294450.0,37631680.0,4920759.0,16928762.0,47903679.0,19300276.0,40046595.0
LAMPUNG,2025-04-01,2025,4,April,2025-04,,,45750.0,45750.0,46150.0,46150.0,14750.0,14200.0,13650.0,14900.0,14750.0,15500.0,15350.0,65850.0,66000.0,66900.0,71400.0,61250.0,81500.0,31300.0,31300.0,140000.0,142500.0,137500.0,18550.0,19000.0,18100.0,20200.0,19300.0,22650.0,18700.0,28500.0,28500.0,110.35,1.19,2.8,32222731.0,103119746.0,69181249.0,10914638.0,16963178.0,10471476.0,37640533.0,4938542.0,16812713.0,48516035.0,18799589.0,39467022.0
LAMPUNG,2025-05-01,2025,5,May,2025-05,,,39250.0,39250.0,42900.0,42900.0,14550.0,14000.0,13550.0,14750.0,14500.0,15250.0,15100.0,43100.0,51900.0,40500.0,38750.0,36250.0,41250.0,26950.0,26950.0,130000.0,132500.0,127500.0,18650.0,19050.0,18200.0,20200.0,19300.0,22750.0,18500.0,27300.0,27300.0,109.71,-0.58,2.12,32270396.0,103617722.0,69273164.0,11198293.0,16884309.0,10589178.0,37890558.0,4752753.0,16928465.0,48842856.0,18835216.0,39239655.0
LAMPUNG,2025-06-01,2025,6,June,2025-06,,,35000.0,35000.0,38250.0,38250.0,14500.0,14000.0,13600.0,14600.0,14350.0,15300.0,15100.0,38700.0,49000.0,35900.0,36700.0,39150.0,34250.0,29200.0,29200.0,128750.0,131250.0,126250.0,18450.0,18800.0,18100.0,19950.0,18700.0,22650.0,18500.0,27100.0,27100.0,109.75,0.04,2.27,32368262.0,103516367.0,70847706.0,11118708.0,16788877.0,10914133.0,38157717.0,4768816.0,16685313.0,48569773.0,18993221.0,40735778.0
LAMPUNG,2025-07-01,2025,7,July,2025-07,,,38500.0,38500.0,37650.0,37650.0,14650.0,14200.0,13800.0,14850.0,14600.0,15200.0,15200.0,38350.0,48650.0,35900.0,51550.0,48650.0,54400.0,30100.0,30100.0,128750.0,131250.0,126250.0,18250.0,18750.0,17750.0,19950.0,18800.0,22400.0,18600.0,27650.0,27650.0,109.96,0.19,2.63,32302304.0,104055985.0,70034089.0,10461504.0,16936401.0,11016594.0,38421530.0,4725814.0,16559896.0,48698054.0,19008349.0,40564235.0
LAMPUNG,2025-08-01,2025,8,August,2025-08,,,55900.0,55900.0,36500.0,36500.0,14750.0,14550.0,14100.0,14750.0,14850.0,15150.0,15250.0,40550.0,50000.0,38500.0,42700.0,48400.0,37000.0,29600.0,29600.0,128750.0,131250.0,126250.0,18550.0,18900.0,18150.0,19900.0,18750.0,22300.0,18650.0,28400.0,28400.0,108.34,-1.47,1.05,32302304.0,104055985.0,70034089.0,10461504.0,16936401.0,11016594.0,38421530.0,4725814.0,16559896.0,48698054.0,19008349.0,40564235.0
MALUKU,2024-01-01,2024,1,January,2024-01,,,38750.0,38750.0,43150.0,43150.0,15200.0,14250.0,12150.0,15750.0,15100.0,16900.0,17100.0,88150.0,70000.0,85000.0,128150.0,62500.0,141250.0,40900.0,40900.0,133750.0,133750.0,133750.0,18750.0,19400.0,18150.0,20950.0,15350.0,21500.0,20400.0,34950.0,34950.0,105.84,0.19,4.12,6248656.0,21863493.0,15918803.0,2095980.0,4183517.0,2226752.0,11756840.0,802603.0,3219302.0,5923135.0,5003497.0,8819325.0
MALUKU,2024-02-01,2024,2,February,2024-02,,,50650.0,50650.0,45650.0,45650.0,15200.0,14450.0,11850.0,15850.0,15150.0,16900.0,17100.0,64700.0,70000.0,58150.0,63450.0,43750.0,63750.0,38450.0,38450.0,133750.0,133750.0,133750.0,18850.0,19750.0,17900.0,20950.0,15750.0,21750.0,20150.0,35600.0,35600.0,104.58,-1.19,3.02,6296090.0,21473322.0,15796798.0,2378780.0,3752386.0,2258196.0,11789013.0,803898.0,3233996.0,5931923.0,4920335.0,8497683.0
MALUKU,2024-03-01,2024,3,March,2024-03,,,41250.0,41250.0,45650.0,45650.0,15600.0,14600.0,11850.0,16450.0,15700.0,17350.0,17750.0,61250.0,70000.0,56250.0,50350.0,28750.0,51250.0,37900.0,37900.0,133750.0,133750.0,133750.0,19150.0,19750.0,18500.0,20950.0,16000.0,21750.0,20150.0,36600.0,36600.0,104.1,-0.46,2.75,6357926.0,21682088.0,15915117.0,2272676.0,3721962.0,2277979.0,11862479.0,819036.0,3260911.0,6097647.0,4982020.0,8660421.0
MALUKU,2024-04-01,2024,4,April,2024-04,,,38750.0,38750.0,46900.0,46900.0,15850.0,14700.0,11850.0,16750.0,15900.0,17700.0,18150.0,71900.0,70000.0,68750.0,61250.0,40000.0,67500.0,44250.0,44250.0,133750.0,133750.0,133750.0,20000.0,20750.0,19250.0,20900.0,16500.0,21500.0,20250.0,38400.0,38400.0,104.4,0.29,2.43,6342501.0,21630598.0,15957021.0,2264486.0,3676952.0,2246384.0,11873443.0,805739.0,3290378.0,6080203.0,4932871.0,8759664.0
MALUKU,2024-05-01,2024,5,May,2024-05,,,62250.0,62250.0,56000.0,56000.0,15850.0,14750.0,11850.0,17000.0,16000.0,17850.0,18000.0,68450.0,50000.0,66900.0,97500.0,50000.0,107500.0,43250.0,43250.0,137500.0,137500.0,137500.0,20350.0,20900.0,19750.0,20900.0,16650.0,21500.0,20250.0,38400.0,38400.0,106.37,1.89,3.21,6372833.0,21845155.0,16000700.0,2321380.0,3670408.0,2290698.0,11959567.0,780725.0,3301409.0,6215181.0,5047478.0,8631842.0
